id,pai,x0,y0,x1,y1,raio,comprimento,fluxo,resistencia,volume
96,97,0.00069555,-0.043825,-0.00705067,-0.0465534,0.234829,0.0082127,1.666e-07,0.0247583,0.00142279
32,33,0.000150287,-0.0357889,0.0113048,-0.0324635,0.234829,0.0116396,1.666e-07,0.0350892,0.00201647
41,11,-0.00555489,-0.0268351,-0.0138936,-0.0347098,0.352747,0.0114693,4.998e-07,0.0067909,0.00448348
83,41,-0.0138936,-0.0347098,-0.0219802,-0.0342654,0.30356,0.00809878,3.332e-07,0.00874349,0.00234454
10,83,-0.0219802,-0.0342654,-0.0282839,-0.0380834,0.234829,0.00736973,1.666e-07,0.0222171,0.00127675
82,83,-0.0219802,-0.0342654,-0.0267194,-0.0310304,0.234829,0.00573804,1.666e-07,0.0172981,0.000994071
40,41,-0.0138936,-0.0347098,-0.0161808,-0.0470858,0.234829,0.0125855,1.666e-07,0.0379407,0.00218034
17,9,0.000875381,-0.0142452,0.0144065,-0.0184298,0.507259,0.0141634,1.3328e-06,0.00196107,0.0114493
29,17,0.0144065,-0.0184298,0.0232382,-0.0239688,0.455991,0.0104249,9.996e-07,0.00221051,0.00680982
65,29,0.0232382,-0.0239688,0.0252983,-0.0327611,0.30356,0.0090304,3.332e-07,0.00974927,0.00261424
8,65,0.0252983,-0.0327611,0.027512,-0.0349631,0.234829,0.00312244,1.666e-07,0.00941304,0.000540939
64,65,0.0252983,-0.0327611,0.0213013,-0.0422715,0.234829,0.0103162,1.666e-07,0.0310995,0.0017872
57,29,0.0232382,-0.0239688,0.0366277,-0.0240526,0.392407,0.0133898,6.664e-07,0.00517687,0.00647734
28,57,0.0366277,-0.0240526,0.0366277,-0.0240526,0.234829,0,1.666e-07,0,0
99,57,0.0366277,-0.0240526,0.0366277,-0.0240526,0.352747,0,4.998e-07,0,0
61,99,0.0366277,-0.0240526,0.0366277,-0.0240526,0.30356,0,3.332e-07,0,0
56,61,0.0366277,-0.0240526,0.0457885,-0.0198968,0.234829,0.0100594,1.666e-07,0.0303254,0.00174271
60,61,0.0366277,-0.0240526,0.0354288,-0.0116052,0.234829,0.012505,1.666e-07,0.0376981,0.0021664
98,99,0.0366277,-0.0240526,0.0366487,-0.0333579,0.234829,0.00930526,1.666e-07,0.028052,0.00161206
81,17,0.0144065,-0.0184298,0.0152299,-0.0176845,0.30356,0.00111054,3.332e-07,0.00119895,0.000321495
16,81,0.0152299,-0.0176845,0.0282215,-0.0143817,0.234829,0.0134049,1.666e-07,0.0404108,0.00232229
80,81,0.0152299,-0.0176845,0.0170584,-0.00757261,0.234829,0.0102759,1.666e-07,0.0309781,0.00178022
48,49,-0.00192121,-0.00421991,0.01003,-0.00432283,0.234829,0.0119517,1.666e-07,0.0360301,0.00207054
68,69,-0.00346372,-0.00153963,-0.00999496,0.00672611,0.234829,0.0105347,1.666e-07,0.0317582,0.00182505
71,7,-0.00346372,-0.00153963,-0.0142412,-0.00834917,0.550963,0.0127485,1.666e-06,0.00126827,0.0121577
19,71,-0.0142412,-0.00834917,-0.0319176,-0.0134933,0.529877,0.0184097,1.4994e-06,0.00214087,0.0162386
37,19,-0.0319176,-0.0134933,-0.0319176,-0.0134933,0.392407,0,6.664e-07,0,0
6,37,-0.0319176,-0.0134933,-0.0319176,-0.0134933,0.234829,0,1.666e-07,0,0
51,37,-0.0319176,-0.0134933,-0.0319176,-0.0134933,0.352747,0,4.998e-07,0,0
75,51,-0.0319176,-0.0134933,-0.0357764,-0.0202339,0.30356,0.00776698,3.332e-07,0.00838527,0.00224849
36,75,-0.0357764,-0.0202339,-0.0354191,-0.0288522,0.234829,0.00862578,1.666e-07,0.0260036,0.00149435
74,75,-0.0357764,-0.0202339,-0.0418625,-0.0231627,0.234829,0.00675414,1.666e-07,0.0203613,0.0011701
50,51,-0.0319176,-0.0134933,-0.0237272,-0.0200758,0.234829,0.0105077,1.666e-07,0.031677,0.00182038
27,19,-0.0319176,-0.0134933,-0.0338834,-0.0115878,0.426216,0.00273771,8.33e-07,0.000760523,0.00156242
18,27,-0.0338834,-0.0115878,-0.0456793,-0.0104822,0.234829,0.0118477,1.666e-07,0.0357164,0.00205251
73,27,-0.0338834,-0.0115878,-0.0384091,-0.00308261,0.392407,0.00963435,6.664e-07,0.00372492,0.00466065
91,73,-0.0384091,-0.00308261,-0.0384091,-0.00308261,0.30356,0,3.332e-07,0,0
26,91,-0.0384091,-0.00308261,-0.0378137,0.00255029,0.234829,0.00566429,1.666e-07,0.0170758,0.000981294
90,91,-0.0384091,-0.00308261,-0.0305529,-0.000459344,0.234829,0.0082826,1.666e-07,0.0249691,0.0014349
89,73,-0.0384091,-0.00308261,-0.044742,0.00209974,0.30356,0.00818302,3.332e-07,0.00883443,0.00236893
72,89,-0.044742,0.00209974,-0.0486516,0.00266197,0.234829,0.00394979,1.666e-07,0.0119072,0.00068427
88,89,-0.044742,0.00209974,-0.047028,0.00990383,0.234829,0.008132,1.666e-07,0.024515,0.00140881
70,71,-0.0142412,-0.00834917,-0.0146701,-0.0176569,0.234829,0.00931758,1.666e-07,0.0280891,0.0016142
67,3,0.0100285,0.0178794,0.0120377,0.0169306,0.455991,0.00222197,9.996e-07,0.000471148,0.00145145
13,67,0.0120377,0.0169306,0.0221564,0.015113,0.426216,0.0102806,8.33e-07,0.0028559,0.00586717
43,13,0.0221564,0.015113,0.023444,0.0137373,0.352747,0.00188419,4.998e-07,0.00111561,0.000736548
39,43,0.023444,0.0137373,0.0341761,0.00969168,0.30356,0.0114694,3.332e-07,0.0123824,0.00332032
2,39,0.0341761,0.00969168,0.044114,-0.00648227,0.234829,0.0189831,1.666e-07,0.0572272,0.00328868
38,39,0.0341761,0.00969168,0.0475838,0.0114389,0.234829,0.013521,1.666e-07,0.0407609,0.00234241
42,43,0.023444,0.0137373,0.0238682,-0.00155694,0.234829,0.0153002,1.666e-07,0.0461244,0.00265063
59,13,0.0221564,0.015113,0.0294722,0.0210971,0.30356,0.00945154,3.332e-07,0.0102039,0.00273616
12,59,0.0294722,0.0210971,0.0380887,0.0214306,0.234829,0.00862289,1.666e-07,0.0259949,0.00149385
58,59,0.0294722,0.0210971,0.0348372,0.0355572,0.234829,0.0154233,1.666e-07,0.0464957,0.00267197
66,67,0.0120377,0.0169306,0.0138293,0.00720307,0.234829,0.00989117,1.666e-07,0.0298183,0.00171357
54,55,0.00733438,0.0297809,0.0173265,0.0289013,0.234829,0.0100308,1.666e-07,0.0302392,0.00173775
14,15,0.00323067,0.0431025,0.0244993,0.0405324,0.234829,0.0214234,1.666e-07,0.0645837,0.00371143
23,5,0,0.05,-0.00586551,0.0444775,0.624085,0.00805621,2.3324e-06,0.000486854,0.00985753
45,23,-0.00586551,0.0444775,-0.00732341,0.0378046,0.607188,0.00683028,2.1658e-06,0.000460667,0.00791108
21,45,-0.00732341,0.0378046,-0.0115383,0.0308513,0.589452,0.00813099,1.9992e-06,0.000617436,0.00887545
31,21,-0.0115383,0.0308513,-0.0223457,0.0306027,0.529877,0.0108103,1.4994e-06,0.00125713,0.00953538
35,31,-0.0223457,0.0306027,-0.0242832,0.0272476,0.482782,0.00387438,1.1662e-06,0.000653793,0.00283697
47,35,-0.0242832,0.0272476,-0.0347467,0.0248026,0.30356,0.0107454,3.332e-07,0.0116007,0.00311071
4,47,-0.0347467,0.0248026,-0.0414639,0.0177423,0.234829,0.00974518,1.666e-07,0.0293782,0.00168828
46,47,-0.0347467,0.0248026,-0.0419071,0.0270515,0.234829,0.00750518,1.666e-07,0.0226254,0.00130021
53,35,-0.0242832,0.0272476,-0.0258192,0.0172677,0.426216,0.0100974,8.33e-07,0.002805,0.00576258
77,53,-0.0258192,0.0172677,-0.0226025,0.00991171,0.392407,0.00802855,6.664e-07,0.00310407,0.00388384
93,77,-0.0226025,0.00991171,-0.0226025,0.00991171,0.30356,0,3.332e-07,0,0
34,93,-0.0226025,0.00991171,-0.0226025,0.00991171,0.234829,0,1.666e-07,0,0
92,93,-0.0226025,0.00991171,-0.0168258,0.0144722,0.234829,0.00735991,1.666e-07,0.0221875,0.00127505
87,77,-0.0226025,0.00991171,-0.0217533,0.00491166,0.30356,0.00507165,3.332e-07,0.00547538,0.00146821
76,87,-0.0217533,0.00491166,-0.0233869,0.00161209,0.234829,0.00368183,1.666e-07,0.0110994,0.000637847
86,87,-0.0217533,0.00491166,-0.0169839,-0.00056423,0.234829,0.00726174,1.666e-07,0.0218915,0.00125804
52,53,-0.0258192,0.0172677,-0.0310839,0.0113172,0.234829,0.00794513,1.666e-07,0.0239517,0.00137643
63,31,-0.0223457,0.0306027,-0.025688,0.0345908,0.30356,0.00520348,3.332e-07,0.0056177,0.00150637
30,63,-0.025688,0.0345908,-0.0326003,0.0365771,0.234829,0.00719198,1.666e-07,0.0216812,0.00124595
62,63,-0.025688,0.0345908,-0.0266504,0.0399135,0.234829,0.00540897,1.666e-07,0.0163061,0.000937062
79,21,-0.0115383,0.0308513,-0.010339,0.0278127,0.352747,0.00326673,4.998e-07,0.0019342,0.001277
95,79,-0.010339,0.0278127,-0.00988422,0.0214315,0.30356,0.00639742,3.332e-07,0.00690668,0.00185201
20,95,-0.00988422,0.0214315,-0.0118193,0.0181999,0.234829,0.0037666,1.666e-07,0.0113549,0.000652535
94,95,-0.00988422,0.0214315,-0.00510456,0.015132,0.234829,0.00790746,1.666e-07,0.0238381,0.00136991
78,79,-0.010339,0.0278127,-0.00326182,0.0232452,0.234829,0.00842304,1.666e-07,0.0253924,0.00145923
44,45,-0.00732341,0.0378046,-0.00234841,0.031786,0.234829,0.00780862,1.666e-07,0.0235402,0.00135278
22,23,-0.00586551,0.0444775,-0.0198729,0.0450976,0.234829,0.0140211,1.666e-07,0.0422687,0.00242905
