id,pai,x0,y0,x1,y1,raio,comprimento,fluxo,resistencia,volume
23,133,0.0262259,-0.0174958,0.0249293,-0.0237227,0.471769,0.00636046,8.7465e-07,0.0011771,0.00444732
75,23,0.0249293,-0.0237227,0.0249293,-0.0237227,0.215443,0,8.33e-08,0,0
14,75,0.0249293,-0.0237227,0.0249293,-0.0237227,0.170998,0,4.165e-08,0,0
74,75,0.0249293,-0.0237227,0.0310451,-0.0298947,0.170998,0.00868896,4.165e-08,0.0931645,0.000798175
33,23,0.0249293,-0.0237227,0.0210427,-0.0285619,0.45629,0.00620675,7.9135e-07,0.00131263,0.00405972
305,33,0.0210427,-0.0285619,0.0200346,-0.0312545,0.402073,0.00287516,5.4145e-07,0.00100852,0.00146023
279,305,0.0200346,-0.0312545,0.0190039,-0.0329322,0.391487,0.00196897,4.998e-07,0.000768448,0.000948034
35,279,0.0190039,-0.0329322,0.0179898,-0.0376096,0.380295,0.00478613,4.5815e-07,0.0020977,0.00217458
39,35,0.0179898,-0.0376096,0.0187219,-0.0381564,0.292402,0.000913778,2.0825e-07,0.00114594,0.000245443
22,39,0.0187219,-0.0381564,0.0205504,-0.0450228,0.170998,0.00710577,4.165e-08,0.0761892,0.000652741
255,39,0.0187219,-0.0381564,0.0232654,-0.0395718,0.271442,0.00475889,1.666e-07,0.00803602,0.00110156
161,255,0.0232654,-0.0395718,0.0315151,-0.0380928,0.246621,0.0083812,1.2495e-07,0.0207696,0.00160146
289,161,0.0315151,-0.0380928,0.0315151,-0.0380928,0.215443,0,8.33e-08,0,0
38,289,0.0315151,-0.0380928,0.0318126,-0.0383052,0.170998,0.000365535,4.165e-08,0.00391933,3.35783e-05
288,289,0.0315151,-0.0380928,0.0288778,-0.0341189,0.170998,0.00476945,4.165e-08,0.0511389,0.000438125
160,161,0.0315151,-0.0380928,0.0355818,-0.034864,0.170998,0.00519259,4.165e-08,0.0556759,0.000476996
254,255,0.0232654,-0.0395718,0.024712,-0.0427655,0.170998,0.003506,4.165e-08,0.0375919,0.000322063
173,35,0.0179898,-0.0376096,0.01038,-0.0397974,0.310723,0.00791799,2.499e-07,0.00778686,0.00240166
199,173,0.01038,-0.0397974,0.0103066,-0.0408042,0.271442,0.00100947,1.666e-07,0.00170463,0.000233667
34,199,0.0103066,-0.0408042,0.00588152,-0.0458587,0.170998,0.00671784,4.165e-08,0.0720298,0.000617105
269,199,0.0103066,-0.0408042,0.0118572,-0.0450198,0.246621,0.00449169,1.2495e-07,0.0111309,0.000858263
339,269,0.0118572,-0.0450198,0.0138072,-0.0459984,0.215443,0.00218174,8.33e-08,0.00928352,0.000318141
198,339,0.0138072,-0.0459984,0.0139608,-0.0463211,0.170998,0.000357458,4.165e-08,0.00383273,3.28364e-05
338,339,0.0138072,-0.0459984,0.017037,-0.0453771,0.170998,0.00328897,4.165e-08,0.0352649,0.000302128
268,269,0.0118572,-0.0450198,0.0107714,-0.0484485,0.170998,0.00359657,4.165e-08,0.038563,0.000330383
355,173,0.01038,-0.0397974,0.00879725,-0.0386407,0.215443,0.00196045,8.33e-08,0.00834191,0.000285873
172,355,0.00879725,-0.0386407,0.0076136,-0.0386856,0.170998,0.0011845,4.165e-08,0.0127004,0.000108809
354,355,0.00879725,-0.0386407,0.00756805,-0.0346621,0.170998,0.00416406,4.165e-08,0.0446478,0.000382514
278,279,0.0190039,-0.0329322,0.0152231,-0.0329484,0.170998,0.00378084,4.165e-08,0.0405388,0.00034731
304,305,0.0200346,-0.0312545,0.0233074,-0.0343413,0.170998,0.00449887,4.165e-08,0.0482376,0.00041327
67,33,0.0210427,-0.0285619,0.0152589,-0.0279951,0.310723,0.00581149,2.499e-07,0.00571524,0.00176272
271,67,0.0152589,-0.0279951,0.0111199,-0.0297364,0.215443,0.00449036,8.33e-08,0.0191069,0.000654783
32,271,0.0111199,-0.0297364,0.0102485,-0.0311962,0.170998,0.00170014,4.165e-08,0.0182292,0.000156176
270,271,0.0111199,-0.0297364,0.00623777,-0.0284462,0.170998,0.00504971,4.165e-08,0.0541438,0.00046387
215,67,0.0152589,-0.0279951,0.0115307,-0.0228983,0.271442,0.00631487,1.666e-07,0.0106635,0.00146173
295,215,0.0115307,-0.0228983,0.00892116,-0.0220999,0.215443,0.00272894,8.33e-08,0.0116119,0.000397934
66,295,0.00892116,-0.0220999,0.00892116,-0.0220999,0.170998,0,4.165e-08,0,0
294,295,0.00892116,-0.0220999,0.00504083,-0.0225332,0.170998,0.00390445,4.165e-08,0.0418642,0.000358666
225,215,0.0115307,-0.0228983,0.011719,-0.0226587,0.215443,0.00030469,8.33e-08,0.00129648,4.44298e-05
214,225,0.011719,-0.0226587,0.0116451,-0.0183684,0.170998,0.00429094,4.165e-08,0.0460081,0.000394169
224,225,0.011719,-0.0226587,0.0176551,-0.0209536,0.170998,0.00617616,4.165e-08,0.0662218,0.000567346
132,133,0.0262259,-0.0174958,0.0318574,-0.0200217,0.170998,0.0061721,4.165e-08,0.0661783,0.000566973
93,31,0.0260271,-0.0130739,0.0200767,-0.0122416,0.292402,0.00600831,2.0825e-07,0.00753485,0.00161385
243,93,0.0200767,-0.0122416,0.0199745,-0.0124546,0.215443,0.000236305,8.33e-08,0.0010055,3.4458e-05
30,243,0.0199745,-0.0124546,0.0157679,-0.0146918,0.170998,0.00476451,4.165e-08,0.0510859,0.000437671
242,243,0.0199745,-0.0124546,0.0209782,-0.016893,0.170998,0.00455047,4.165e-08,0.0487909,0.00041801
277,93,0.0200767,-0.0122416,0.0182443,-0.00893883,0.246621,0.00377701,1.2495e-07,0.00935986,0.000721704
367,277,0.0182443,-0.00893883,0.0165511,-0.00870588,0.215443,0.00170915,8.33e-08,0.0072726,0.000249228
92,367,0.0165511,-0.00870588,0.0157677,-0.00788121,0.170998,0.00113743,4.165e-08,0.0121957,0.000104485
366,367,0.0165511,-0.00870588,0.0137255,-0.0102767,0.170998,0.00323279,4.165e-08,0.0346625,0.000296966
276,277,0.0182443,-0.00893883,0.0187796,-0.00513512,0.170998,0.00384118,4.165e-08,0.0411858,0.000352854
262,263,0.0259287,-0.00762496,0.0297709,-0.00695152,0.170998,0.00390081,4.165e-08,0.0418251,0.000358331
106,107,0.0240129,-0.00369691,0.0308236,-0.00227401,0.170998,0.00695779,4.165e-08,0.0746026,0.000639148
348,349,0.0208136,0.00113769,0.0182816,-0.00115295,0.170998,0.00341437,4.165e-08,0.0366095,0.000313647
249,9,0.0197085,0.00316228,0.021798,0.00520616,0.493242,0.0029229,9.996e-07,0.000452705,0.00223401
171,249,0.021798,0.00520616,0.024802,0.00915486,0.486294,0.00496149,9.5795e-07,0.000813312,0.00368604
29,171,0.024802,0.00915486,0.0299045,0.0135002,0.479142,0.00670208,9.163e-07,0.00116572,0.00483379
65,29,0.0299045,0.0135002,0.0317412,0.0127369,0.391487,0.00198907,4.998e-07,0.00077629,0.000957709
113,65,0.0317412,0.0127369,0.0378902,0.0138189,0.355689,0.00624343,3.7485e-07,0.00357588,0.0024815
119,113,0.0378902,0.0138189,0.0379245,0.014005,0.246621,0.000189206,1.2495e-07,0.000468874,3.61531e-05
8,119,0.0379245,0.014005,0.0387135,0.0146935,0.170998,0.00104717,4.165e-08,0.0112279,9.61939e-05
167,119,0.0379245,0.014005,0.0379811,0.0150957,0.215443,0.00109216,8.33e-08,0.00464723,0.000159258
118,167,0.0379811,0.0150957,0.0354865,0.0187501,0.170998,0.00442468,4.165e-08,0.0474421,0.000406454
166,167,0.0379811,0.0150957,0.0410989,0.0187438,0.170998,0.00479894,4.165e-08,0.051455,0.000440834
127,113,0.0378902,0.0138189,0.042326,0.0130709,0.310723,0.00449847,2.499e-07,0.00442397,0.00136446
147,127,0.042326,0.0130709,0.0439302,0.0105188,0.271442,0.00301442,1.666e-07,0.00509025,0.00069776
112,147,0.0439302,0.0105188,0.0451223,0.0100567,0.170998,0.0012786,4.165e-08,0.0137094,0.000117453
353,147,0.0439302,0.0105188,0.0439302,0.0105188,0.246621,0,1.2495e-07,0,0
317,353,0.0439302,0.0105188,0.0445573,0.00813581,0.215443,0.00246409,8.33e-08,0.0104849,0.000359313
146,317,0.0445573,0.00813581,0.0433433,0.00511565,0.170998,0.00325504,4.165e-08,0.0349011,0.00029901
316,317,0.0445573,0.00813581,0.0485514,0.00508283,0.170998,0.00502726,4.165e-08,0.0539031,0.000461808
352,353,0.0439302,0.0105188,0.0404634,0.00861806,0.170998,0.00395361,4.165e-08,0.0423913,0.000363182
375,127,0.042326,0.0130709,0.0446469,0.0151229,0.215443,0.00309791,8.33e-08,0.0131819,0.000451737
126,375,0.0446469,0.0151229,0.0466064,0.0152831,0.170998,0.00196602,4.165e-08,0.02108,0.0001806
374,375,0.0446469,0.0151229,0.0454699,0.0194323,0.170998,0.00438726,4.165e-08,0.0470409,0.000403017
219,65,0.0317412,0.0127369,0.0323641,0.0088625,0.246621,0.00392413,1.2495e-07,0.00972442,0.000749814
237,219,0.0323641,0.0088625,0.0359006,0.00519432,0.215443,0.00509535,8.33e-08,0.0216812,0.000743003
64,237,0.0359006,0.00519432,0.0361917,0.0051505,0.170998,0.000294315,4.165e-08,0.00315569,2.7036e-05
236,237,0.0359006,0.00519432,0.0365709,-0.0011782,0.170998,0.00640766,4.165e-08,0.0687041,0.000588613
218,219,0.0323641,0.0088625,0.0295151,0.00374694,0.170998,0.0058554,4.165e-08,0.0627826,0.000537881
363,29,0.0299045,0.0135002,0.0294196,0.0159831,0.368403,0.00252973,4.165e-07,0.00125899,0.00107862
85,363,0.0294196,0.0159831,0.0294645,0.0195551,0.355689,0.00357233,3.7485e-07,0.00204602,0.00141985
43,85,0.0294645,0.0195551,0.0314275,0.025649,0.292402,0.0064023,2.0825e-07,0.00802895,0.00171967
61,43,0.0314275,0.025649,0.0314275,0.025649,0.246621,0,1.2495e-07,0,0
28,61,0.0314275,0.025649,0.0314275,0.025649,0.170998,0,4.165e-08,0,0
325,61,0.0314275,0.025649,0.0351671,0.0267172,0.215443,0.00388916,8.33e-08,0.0165487,0.000567117
60,325,0.0351671,0.0267172,0.042806,0.0237519,0.170998,0.00819419,4.165e-08,0.0878594,0.000752724
324,325,0.0351671,0.0267172,0.0367941,0.0289834,0.170998,0.00278977,4.165e-08,0.0299124,0.000256271
165,43,0.0314275,0.025649,0.0309448,0.0288574,0.215443,0.00324448,8.33e-08,0.0138056,0.000473109
42,165,0.0309448,0.0288574,0.0342684,0.0347366,0.170998,0.00675363,4.165e-08,0.0724136,0.000620393
164,165,0.0309448,0.0288574,0.0277132,0.032047,0.170998,0.00454058,4.165e-08,0.0486848,0.000417101
105,85,0.0294645,0.0195551,0.0236718,0.0231216,0.271442,0.00680255,1.666e-07,0.011487,0.00157462
169,105,0.0236718,0.0231216,0.0236323,0.0232491,0.215443,0.000133506,8.33e-08,0.000568079,1.94678e-05
84,169,0.0236323,0.0232491,0.0236323,0.0232491,0.170998,0,4.165e-08,0,0
168,169,0.0236323,0.0232491,0.0251346,0.0276476,0.170998,0.00464801,4.165e-08,0.0498368,0.00042697
261,105,0.0236718,0.0231216,0.0213733,0.0218089,0.215443,0.00264694,8.33e-08,0.011263,0.000385976
104,261,0.0213733,0.0218089,0.0168583,0.0224134,0.170998,0.00455528,4.165e-08,0.0488425,0.000418451
260,261,0.0213733,0.0218089,0.0197279,0.0178306,0.170998,0.00430507,4.165e-08,0.0461596,0.000395467
362,363,0.0294196,0.0159831,0.0253034,0.0169648,0.170998,0.00423171,4.165e-08,0.0453731,0.000388728
170,171,0.024802,0.00915486,0.0224482,0.013469,0.170998,0.0049145,4.165e-08,0.0526941,0.00045145
248,249,0.021798,0.00520616,0.02567,0.00326895,0.170998,0.00432959,4.165e-08,0.0464226,0.000397719
192,193,0.0153997,0.00383381,0.0169075,0.00849257,0.170998,0.00489665,4.165e-08,0.0525027,0.00044981
98,99,0.0103514,0.0102237,0.00366481,0.00653283,0.170998,0.00763756,4.165e-08,0.0818912,0.000701592
179,73,0.0098915,0.0121138,0.0116039,0.0133269,0.215443,0.00209852,8.33e-08,0.0089294,0.000306006
72,179,0.0116039,0.0133269,0.017236,0.013176,0.170998,0.00563417,4.165e-08,0.0604105,0.000517559
178,179,0.0116039,0.0133269,0.0132494,0.0186334,0.170998,0.00555574,4.165e-08,0.0595695,0.000510354
48,49,0.00756371,0.0171796,-0.00182171,0.0113028,0.170998,0.0110735,4.165e-08,0.118732,0.00101722
310,311,0.00637332,0.0216414,0.00198457,0.0199241,0.170998,0.00471277,4.165e-08,0.0505311,0.000432919
315,299,0.0054484,0.0258206,0.00875078,0.0259691,0.215443,0.00330573,8.33e-08,0.0140662,0.00048204
298,315,0.00875078,0.0259691,0.00902427,0.0262124,0.170998,0.000366035,4.165e-08,0.00392469,3.36242e-05
314,315,0.00875078,0.0259691,0.0122691,0.0235205,0.170998,0.00428652,4.165e-08,0.0459608,0.000393763
240,241,0.00488305,0.027755,0.0010289,0.0261347,0.170998,0.00418087,4.165e-08,0.044828,0.000384058
95,11,0.00269442,0.0385372,0.00715559,0.038753,0.368403,0.00446639,4.165e-07,0.00222283,0.00190438
69,95,0.00715559,0.038753,0.0144513,0.035372,0.327107,0.00804104,2.9155e-07,0.00643869,0.00270297
185,69,0.0144513,0.035372,0.0216733,0.0395294,0.292402,0.00833316,2.0825e-07,0.0104504,0.00223831
197,185,0.0216733,0.0395294,0.0240697,0.0392199,0.246621,0.00241625,1.2495e-07,0.00598775,0.000461693
10,197,0.0240697,0.0392199,0.0240697,0.0392199,0.170998,0,4.165e-08,0,0
247,197,0.0240697,0.0392199,0.0241513,0.0389201,0.215443,0.000310672,8.33e-08,0.00132194,4.53022e-05
196,247,0.0241513,0.0389201,0.0277012,0.0363152,0.170998,0.00440306,4.165e-08,0.0472104,0.000404469
246,247,0.0241513,0.0389201,0.0224798,0.0346309,0.170998,0.00460345,4.165e-08,0.049359,0.000422876
209,185,0.0216733,0.0395294,0.021681,0.0414399,0.215443,0.00191049,8.33e-08,0.00812934,0.000278588
184,209,0.021681,0.0414399,0.0233877,0.043644,0.170998,0.00278764,4.165e-08,0.0298895,0.000256074
208,209,0.021681,0.0414399,0.0185445,0.0455343,0.170998,0.00515768,4.165e-08,0.0553016,0.000473789
109,69,0.0144513,0.035372,0.0145892,0.0340821,0.215443,0.00129724,8.33e-08,0.00551986,0.000189163
68,109,0.0145892,0.0340821,0.0185901,0.0299661,0.170998,0.00574002,4.165e-08,0.0615454,0.000527282
108,109,0.0145892,0.0340821,0.0115667,0.0290517,0.170998,0.00586866,4.165e-08,0.0629248,0.000539099
323,95,0.00715559,0.038753,0.00712891,0.040355,0.246621,0.00160226,1.2495e-07,0.00397058,0.000306157
195,323,0.00712891,0.040355,0.00835783,0.0427868,0.215443,0.00272462,8.33e-08,0.0115935,0.000397304
94,195,0.00835783,0.0427868,0.0134974,0.0465274,0.170998,0.00635667,4.165e-08,0.0681573,0.000583928
194,195,0.00835783,0.0427868,0.00638378,0.0480466,0.170998,0.00561808,4.165e-08,0.060238,0.000516081
322,323,0.00712891,0.040355,0.00445344,0.0426985,0.170998,0.0035567,4.165e-08,0.0381356,0.000326722
55,5,-0.000921139,0.0436451,-0.00473658,0.0405983,0.60822,0.00488267,1.87425e-06,0.000327082,0.00567451
287,55,-0.00473658,0.0405983,-0.00573768,0.0379089,0.594392,0.00286976,1.7493e-06,0.000210763,0.00318523
357,287,-0.00573768,0.0379089,-0.00670103,0.0363036,0.589637,0.00187212,1.70765e-06,0.000141984,0.00204481
59,357,-0.00670103,0.0363036,-0.00904721,0.0312541,0.584804,0.00556792,1.666e-06,0.000436411,0.00598223
17,59,-0.00904721,0.0312541,-0.0179511,0.0214591,0.553966,0.0132372,1.4161e-06,0.00128856,0.0127618
21,17,-0.0179511,0.0214591,-0.0200154,0.0221664,0.519249,0.00218213,1.1662e-06,0.000275182,0.00184834
25,21,-0.0200154,0.0221664,-0.0254956,0.0168775,0.464159,0.00761607,8.33e-07,0.0015042,0.00515483
333,25,-0.0254956,0.0168775,-0.0291926,0.0184734,0.391487,0.0040267,4.998e-07,0.00157153,0.0019388
53,333,-0.0291926,0.0184734,-0.0306462,0.0187752,0.380295,0.00148462,4.5815e-07,0.000650689,0.000674538
123,53,-0.0306462,0.0187752,-0.0331683,0.0166122,0.292402,0.00332264,2.0825e-07,0.00416683,0.000892469
83,123,-0.0331683,0.0166122,-0.0426803,0.0145502,0.271442,0.00973293,1.666e-07,0.0164354,0.00225293
259,83,-0.0426803,0.0145502,-0.0430629,0.014855,0.246621,0.000489132,1.2495e-07,0.00121212,9.34623e-05
4,259,-0.0430629,0.014855,-0.0435187,0.0148435,0.170998,0.000455964,4.165e-08,0.00488892,4.18851e-05
345,259,-0.0430629,0.014855,-0.0436089,0.0153476,0.215443,0.000735437,8.33e-08,0.00312935,0.000107241
258,345,-0.0436089,0.0153476,-0.0442793,0.0193844,0.170998,0.00409204,4.165e-08,0.0438756,0.000375898
344,345,-0.0436089,0.0153476,-0.0474287,0.0157049,0.170998,0.00383642,4.165e-08,0.0411347,0.000352416
82,83,-0.0426803,0.0145502,-0.0464294,0.00896014,0.170998,0.00673082,4.165e-08,0.072169,0.000618298
122,123,-0.0331683,0.0166122,-0.0334483,0.0102767,0.170998,0.00634173,4.165e-08,0.0679971,0.000582556
77,53,-0.0306462,0.0187752,-0.0355646,0.024168,0.310723,0.0072988,2.499e-07,0.00717793,0.00221385
183,77,-0.0355646,0.024168,-0.0357995,0.0269828,0.246621,0.00282462,1.2495e-07,0.00699973,0.000539723
347,183,-0.0357995,0.0269828,-0.0357995,0.0269828,0.215443,0,8.33e-08,0,0
52,347,-0.0357995,0.0269828,-0.0357995,0.0269828,0.170998,0,4.165e-08,0,0
346,347,-0.0357995,0.0269828,-0.0304478,0.0271192,0.170998,0.00535348,4.165e-08,0.0574009,0.000491774
182,183,-0.0357995,0.0269828,-0.0357538,0.0325482,0.170998,0.00556562,4.165e-08,0.0596755,0.000511262
265,77,-0.0355646,0.024168,-0.0364414,0.023798,0.246621,0.000951697,1.2495e-07,0.00235841,0.000181848
327,265,-0.0364414,0.023798,-0.0393129,0.0257628,0.215443,0.00347937,8.33e-08,0.014805,0.000507361
76,327,-0.0393129,0.0257628,-0.042971,0.0255592,0.170998,0.00366382,4.165e-08,0.0392841,0.000336561
326,327,-0.0393129,0.0257628,-0.0404003,0.029117,0.170998,0.003526,4.165e-08,0.0378063,0.000323901
264,265,-0.0364414,0.023798,-0.0383214,0.0205728,0.170998,0.00373309,4.165e-08,0.0400269,0.000342925
332,333,-0.0291926,0.0184734,-0.0292152,0.0211705,0.170998,0.00269714,4.165e-08,0.0289192,0.000247761
283,25,-0.0254956,0.0168775,-0.0254519,0.0163977,0.341995,0.000481816,3.332e-07,0.000322882,0.00017704
239,283,-0.0254519,0.0163977,-0.0263433,0.0123209,0.327107,0.00417306,2.9155e-07,0.00334149,0.00140276
369,239,-0.0263433,0.0123209,-0.0254772,0.0101501,0.310723,0.00233728,2.499e-07,0.00229858,0.000708938
91,369,-0.0254772,0.0101501,-0.0252693,0.00732703,0.292402,0.00283068,2.0825e-07,0.00354988,0.000760327
24,91,-0.0252693,0.00732703,-0.0274922,0.00426544,0.170998,0.00378347,4.165e-08,0.040567,0.000347553
189,91,-0.0252693,0.00732703,-0.0225092,0.00253101,0.271442,0.00553352,1.666e-07,0.00934409,0.00128087
253,189,-0.0225092,0.00253101,-0.0209166,0.00188183,0.246621,0.00171983,1.2495e-07,0.00426193,0.000328621
90,253,-0.0209166,0.00188183,-0.0209166,0.00188183,0.170998,0,4.165e-08,0,0
297,253,-0.0209166,0.00188183,-0.0190474,0.00147659,0.215443,0.00191268,8.33e-08,0.00813864,0.000278907
252,297,-0.0190474,0.00147659,-0.0160457,0.00290477,0.170998,0.00332409,4.165e-08,0.0356415,0.000305353
