id,pai,x0,y0,x1,y1,raio,comprimento,fluxo,resistencia,volume
22,39,0.0346501,0.0156991,0.0378927,0.0201584,0.271442,0.00551362,1.666e-07,0.0093105,0.00127626
79,39,0.0346501,0.0156991,0.0404598,0.0108613,0.341995,0.0075602,3.332e-07,0.00506636,0.00277794
38,79,0.0404598,0.0108613,0.0484424,0.0104949,0.271442,0.00799096,1.666e-07,0.0134938,0.0018497
78,79,0.0404598,0.0108613,0.0415933,0.0057303,0.271442,0.00525474,1.666e-07,0.00887334,0.00121634
73,37,0.0320548,0.0148923,0.0320548,0.0148923,0.430887,0,6.664e-07,0,0
57,73,0.0320548,0.0148923,0.0305566,0.0209363,0.341995,0.00622691,3.332e-07,0.00417287,0.00228803
36,57,0.0305566,0.0209363,0.0282319,0.0227097,0.271442,0.00292389,1.666e-07,0.00493738,0.000676805
56,57,0.0305566,0.0209363,0.03416,0.0292154,0.271442,0.00902924,1.666e-07,0.0152471,0.00209004
97,73,0.0320548,0.0148923,0.0264276,0.0134321,0.341995,0.00581353,3.332e-07,0.00389585,0.00213614
72,97,0.0264276,0.0134321,0.022206,0.0151291,0.271442,0.00454987,1.666e-07,0.00768308,0.00105318
96,97,0.0264276,0.0134321,0.0232134,0.00940676,0.271442,0.00515117,1.666e-07,0.00869845,0.00119236
60,61,0.0228634,-0.00490375,0.0291442,-0.0123356,0.271442,0.00973046,1.666e-07,0.0164312,0.00225235
50,51,0.0205339,-0.00524902,0.018489,0.00563124,0.271442,0.0110708,1.666e-07,0.0186945,0.0025626
19,7,0.0167548,-0.00881345,0.0175664,-0.0172995,0.603681,0.00852477,1.8326e-06,0.000588431,0.00975996
31,19,0.0175664,-0.0172995,0.0254428,-0.0229679,0.464159,0.00970402,8.33e-07,0.00191658,0.00656802
6,31,0.0254428,-0.0229679,0.0265891,-0.0271091,0.271442,0.00429697,1.666e-07,0.00725602,0.000994639
55,31,0.0254428,-0.0229679,0.0304997,-0.0253857,0.430887,0.0056052,6.664e-07,0.00149067,0.0032694
67,55,0.0304997,-0.0253857,0.0358879,-0.022061,0.391487,0.0063314,4.998e-07,0.00247101,0.00304848
30,67,0.0358879,-0.022061,0.0416023,-0.0227535,0.271442,0.00575616,1.666e-07,0.00972006,0.00133241
71,67,0.0358879,-0.022061,0.039013,-0.0146703,0.341995,0.00802426,3.332e-07,0.00537734,0.00294846
66,71,0.039013,-0.0146703,0.0388424,-0.0141022,0.271442,0.000593188,1.666e-07,0.00100168,0.000137308
70,71,0.039013,-0.0146703,0.0466097,-0.0103063,0.271442,0.00876097,1.666e-07,0.0147941,0.00202794
54,55,0.0304997,-0.0253857,0.0352073,-0.0341335,0.271442,0.00993403,1.666e-07,0.016775,0.00229948
25,19,0.0175664,-0.0172995,0.0111215,-0.027401,0.493242,0.0119823,9.996e-07,0.00185585,0.00915825
53,25,0.0111215,-0.027401,0.0111215,-0.027401,0.341995,0,3.332e-07,0,0
18,53,0.0111215,-0.027401,0.0111215,-0.027401,0.271442,0,1.666e-07,0,0
52,53,0.0111215,-0.027401,0.00225247,-0.0234719,0.271442,0.00970042,1.666e-07,0.0163805,0.0022454
27,25,0.0111215,-0.027401,0.014056,-0.0353121,0.430887,0.00843779,6.664e-07,0.00224398,0.00492159
49,27,0.014056,-0.0353121,0.0115229,-0.0416066,0.391487,0.00678511,4.998e-07,0.00264808,0.00326694
24,49,0.0115229,-0.0416066,0.0118407,-0.0427714,0.271442,0.00120732,1.666e-07,0.00203872,0.000279464
59,49,0.0115229,-0.0416066,0.00963304,-0.0415358,0.341995,0.0018912,3.332e-07,0.00126736,0.000694908
48,59,0.00963304,-0.0415358,0.00233005,-0.0468602,0.271442,0.00903786,1.666e-07,0.0152617,0.00209204
58,59,0.00963304,-0.0415358,0.0034347,-0.0366384,0.271442,0.00789958,1.666e-07,0.0133395,0.00182855
26,27,0.014056,-0.0353121,0.0234142,-0.0410035,0.271442,0.010953,1.666e-07,0.0184956,0.00253533
95,45,0.00349003,-0.00140744,0.00339406,-0.00874963,0.341995,0.00734282,3.332e-07,0.00492069,0.00269807
44,95,0.00339406,-0.00874963,1.87563e-05,-0.0129446,0.271442,0.0053843,1.666e-07,0.00909212,0.00124633
94,95,0.00339406,-0.00874963,0.00766027,-0.0145596,0.271442,0.00720804,1.666e-07,0.0121717,0.00166848
65,13,-0.00131472,0.00290853,0.00207378,0.0104185,0.391487,0.00823906,4.998e-07,0.00321553,0.003967
75,65,0.00207378,0.0104185,0.00524137,0.0104962,0.341995,0.00316854,3.332e-07,0.00212335,0.00116426
12,75,0.00524137,0.0104962,0.013091,0.0166605,0.271442,0.00998071,1.666e-07,0.0168538,0.00231028
74,75,0.00524137,0.0104962,0.0111026,0.00599524,0.271442,0.00739004,1.666e-07,0.0124791,0.00171061
64,65,0.00207378,0.0104185,-0.000471431,0.0201569,0.271442,0.0100655,1.666e-07,0.0169969,0.0023299
46,47,-0.00838675,0.00363025,-0.00513004,0.0129585,0.271442,0.00988038,1.666e-07,0.0166844,0.00228706
17,3,-0.0170994,0.0111286,-0.0236164,0.0114477,0.493242,0.00652481,9.996e-07,0.00101058,0.00498699
93,17,-0.0236164,0.0114477,-0.0363754,-0.00175863,0.391487,0.018363,4.998e-07,0.00716669,0.00884155
99,93,-0.0363754,-0.00175863,-0.0376788,-0.00117259,0.341995,0.0014291,3.332e-07,0.000957691,0.000525113
2,99,-0.0376788,-0.00117259,-0.0444428,-0.0029761,0.271442,0.00700024,1.666e-07,0.0118209,0.00162038
98,99,-0.0376788,-0.00117259,-0.0413422,0.00531922,0.271442,0.00745412,1.666e-07,0.0125873,0.00172544
92,93,-0.0363754,-0.00175863,-0.0368055,-0.00473472,0.271442,0.003007,1.666e-07,0.00507773,0.000696044
41,17,-0.0236164,0.0114477,-0.0347668,0.0161785,0.391487,0.0121124,4.998e-07,0.00472722,0.00583197
87,41,-0.0347668,0.0161785,-0.0373045,0.0236191,0.341995,0.00786146,3.332e-07,0.00526825,0.00288864
16,87,-0.0373045,0.0236191,-0.0402122,0.025498,0.271442,0.00346198,1.666e-07,0.00584602,0.00080136
86,87,-0.0373045,0.0236191,-0.0349157,0.0305133,0.271442,0.00729628,1.666e-07,0.0123208,0.0016889
40,41,-0.0347668,0.0161785,-0.045658,0.0132894,0.271442,0.0112678,1.666e-07,0.0190273,0.00260822
69,15,-0.00902463,0.0360304,-0.010588,0.0362969,0.391487,0.00158591,4.998e-07,0.000618945,0.000763593
63,69,-0.010588,0.0362969,-0.0201324,0.0332636,0.341995,0.0100148,3.332e-07,0.0067113,0.00367988
14,63,-0.0201324,0.0332636,-0.0296069,0.0372434,0.271442,0.0102764,1.666e-07,0.0173531,0.00237872
62,63,-0.0201324,0.0332636,-0.025727,0.0263228,0.271442,0.00891484,1.666e-07,0.0150539,0.00206356
68,69,-0.010588,0.0362969,-0.0165675,0.0450835,0.271442,0.0106282,1.666e-07,0.0179472,0.00246016
42,43,-0.0059424,0.0400939,0.000346394,0.0328475,0.271442,0.0095948,1.666e-07,0.0162021,0.00222095
33,11,0,0.05,0.0120731,0.0383964,0.391487,0.0167452,4.998e-07,0.00653529,0.00806259
10,33,0.0120731,0.0383964,0.0295706,0.0362139,0.271442,0.0176331,1.666e-07,0.0297759,0.00408161
77,33,0.0120731,0.0383964,0.0112035,0.0333246,0.341995,0.00514588,3.332e-07,0.00344843,0.00189082
32,77,0.0112035,0.0333246,0.0132561,0.0295937,0.271442,0.00425817,1.666e-07,0.0071905,0.000985659
76,77,0.0112035,0.0333246,0.00397658,0.0265033,0.271442,0.00993772,1.666e-07,0.0167812,0.00230033
