id,pai,x0,y0,x1,y1,raio,comprimento,fluxo,resistencia,volume
40,41,-0.015221,0.00681705,-0.0129731,-0.00300509,0.271442,0.0100761,1.666e-07,0.0170148,0.00233236
51,9,-0.00975419,0.0124021,-0.0117685,0.0149146,0.430887,0.00322022,6.664e-07,0.000856398,0.00187829
19,51,-0.0117685,0.0149146,-0.0231928,0.0217135,0.391487,0.0132944,4.998e-07,0.00518851,0.00640106
27,19,-0.0231928,0.0217135,-0.0224721,0.0295344,0.341995,0.00785403,3.332e-07,0.00526327,0.00288591
8,27,-0.0224721,0.0295344,-0.0280781,0.0387635,0.271442,0.0107982,1.666e-07,0.0182343,0.00249952
26,27,-0.0224721,0.0295344,-0.0134827,0.0395056,0.271442,0.0134251,1.666e-07,0.0226701,0.00310757
18,19,-0.0231928,0.0217135,-0.0392796,0.0214724,0.271442,0.0160887,1.666e-07,0.0271679,0.00372411
50,51,-0.0117685,0.0149146,-0.00973926,0.0235596,0.271442,0.00887998,1.666e-07,0.014995,0.00205549
99,53,0.00282837,0.0176759,-0.00196993,0.0209058,0.341995,0.00578408,3.332e-07,0.00387612,0.00212532
52,99,-0.00196993,0.0209058,-0.00239167,0.0208926,0.271442,0.000421949,1.666e-07,0.000712518,9.76704e-05
98,99,-0.00196993,0.0209058,-0.00439689,0.0275898,0.271442,0.00711102,1.666e-07,0.0120079,0.00164602
55,3,0.0112066,0.0256407,0.013256,0.0248965,0.621447,0.00218037,1.9992e-06,0.000134017,0.00264538
33,55,0.013256,0.0248965,0.0178176,0.0218033,0.603681,0.00551143,1.8326e-06,0.000380432,0.00631
31,33,0.0178176,0.0218033,0.0280115,0.0204354,0.564622,0.0102853,1.4994e-06,0.00092775,0.0103011
67,31,0.0280115,0.0204354,0.0300429,0.0184901,0.542884,0.00281261,1.3328e-06,0.000296842,0.00260419
57,67,0.0300429,0.0184901,0.0361982,0.0152444,0.519249,0.00695863,1.1662e-06,0.000877531,0.00589421
21,57,0.0361982,0.0152444,0.04432,0.00601792,0.493242,0.0122919,9.996e-07,0.00190379,0.00939483
2,21,0.04432,0.00601792,0.0478263,0.00656277,0.271442,0.00354839,1.666e-07,0.00599193,0.000821361
35,21,0.04432,0.00601792,0.044168,0.00425025,0.464159,0.00177419,8.33e-07,0.00035041,0.00120084
23,35,0.044168,0.00425025,0.0486046,-0.00570047,0.341995,0.010895,3.332e-07,0.0073011,0.00400328
20,23,0.0486046,-0.00570047,0.0486046,-0.00570047,0.271442,0,1.666e-07,0,0
22,23,0.0486046,-0.00570047,0.0454088,-0.0187703,0.271442,0.0134549,1.666e-07,0.0227204,0.00311447
89,35,0.044168,0.00425025,0.0395374,0.00300809,0.391487,0.00479428,4.998e-07,0.0018711,0.00230838
91,89,0.0395374,0.00300809,0.036659,-0.00372351,0.341995,0.00732116,3.332e-07,0.00490617,0.00269011
34,91,0.036659,-0.00372351,0.0327113,-0.00589872,0.271442,0.00450738,1.666e-07,0.00761133,0.00104334
90,91,0.036659,-0.00372351,0.0379067,-0.0090393,0.271442,0.00546025,1.666e-07,0.00922037,0.00126391
88,89,0.0395374,0.00300809,0.0344611,0.00518421,0.271442,0.00552308,1.666e-07,0.00932648,0.00127845
56,57,0.0361982,0.0152444,0.0445365,0.0194694,0.271442,0.00934764,1.666e-07,0.0157848,0.00216374
66,67,0.0300429,0.0184901,0.0277055,0.00748391,0.271442,0.0112516,1.666e-07,0.0189999,0.00260447
30,31,0.0280115,0.0204354,0.0386903,0.0283668,0.271442,0.0133021,1.666e-07,0.0224623,0.00307909
95,33,0.0178176,0.0218033,0.0153767,0.0139051,0.341995,0.00826668,3.332e-07,0.0055398,0.00303753
32,95,0.0153767,0.0139051,0.0184991,0.00548484,0.271442,0.00898062,1.666e-07,0.015165,0.00207878
94,95,0.0153767,0.0139051,0.00911325,0.00907491,0.271442,0.00790958,1.666e-07,0.0133564,0.00183087
54,55,0.013256,0.0248965,0.0191401,0.0299433,0.271442,0.00775199,1.666e-07,0.0130903,0.00179439
16,17,0.00644862,0.0385433,0.0281133,0.0401002,0.271442,0.0217206,1.666e-07,0.0366781,0.00502776
62,63,0.00440541,0.0412198,-0.00217254,0.0347893,0.271442,0.00919893,1.666e-07,0.0155336,0.00212932
78,79,0,0.05,-0.0094589,0.0463657,0.271442,0.010133,1.666e-07,0.017111,0.00234554
