id,pai,x0,y0,x1,y1,raio,comprimento,fluxo,resistencia,volume
51,9,-0.0182385,-0.0048862,-0.0214298,-0.00124416,0.64366,0.00484242,2.22133e-06,0.00025863,0.00630267
13,51,-0.0214298,-0.00124416,-0.0288005,0.00343111,0.615638,0.00872841,1.94367e-06,0.000557026,0.0103929
33,13,-0.0288005,0.00343111,-0.0311593,0.00218247,0.510873,0.00266892,1.11067e-06,0.000359192,0.00218832
37,33,-0.0311593,0.00218247,-0.0371998,0.00502956,0.40548,0.0066779,5.55333e-07,0.00226467,0.00344929
4,37,-0.0371998,0.00502956,-0.0441447,0.00375853,0.32183,0.00706019,2.77667e-07,0.00603328,0.0022973
36,37,-0.0371998,0.00502956,-0.041884,0.0140539,0.32183,0.0101676,2.77667e-07,0.00868869,0.00330841
39,33,-0.0311593,0.00218247,-0.0342964,-0.00511146,0.40548,0.00793997,5.55333e-07,0.00269267,0.00410117
32,39,-0.0342964,-0.00511146,-0.0342964,-0.00511146,0.32183,0,2.77667e-07,0,0
38,39,-0.0342964,-0.00511146,-0.0466478,-0.0131711,0.32183,0.0147483,2.77667e-07,0.0126032,0.00479894
23,13,-0.0288005,0.00343111,-0.0270968,0.0154048,0.464159,0.0120943,8.33e-07,0.00238866,0.00818582
59,23,-0.0270968,0.0154048,-0.0282903,0.024868,0.40548,0.00953822,5.55333e-07,0.00323468,0.0049267
12,59,-0.0282903,0.024868,-0.0368394,0.0332731,0.32183,0.0119888,2.77667e-07,0.010245,0.00390102
58,59,-0.0282903,0.024868,-0.0252094,0.0301287,0.32183,0.00609648,2.77667e-07,0.00520975,0.00198373
22,23,-0.0270968,0.0154048,-0.0223348,0.0200919,0.32183,0.00668171,2.77667e-07,0.00570986,0.00217415
50,51,-0.0214298,-0.00124416,-0.0184656,0.00658232,0.32183,0.008369,2.77667e-07,0.00715173,0.00272318
41,9,-0.0182385,-0.0048862,-0.0192369,-0.0130777,0.464159,0.00825209,8.33e-07,0.00162982,0.00558531
55,41,-0.0192369,-0.0130777,-0.0322004,-0.0252114,0.40548,0.0177561,5.55333e-07,0.00602161,0.00917143
8,55,-0.0322004,-0.0252114,-0.0322004,-0.0252114,0.32183,0,2.77667e-07,0,0
54,55,-0.0322004,-0.0252114,-0.0336607,-0.0360422,0.32183,0.0109288,2.77667e-07,0.00933918,0.0035561
40,41,-0.0192369,-0.0130777,-0.0145858,-0.0220285,0.32183,0.0100871,2.77667e-07,0.00861997,0.00328224
52,53,-0.00846329,-0.00222096,-0.00777142,-0.0102564,0.32183,0.00806513,2.77667e-07,0.00689206,0.0026243
20,21,0.00227433,0.00379072,-0.0108884,0.0199447,0.32183,0.0208376,2.77667e-07,0.0178068,0.00678033
11,3,0.0129704,0.00935682,0.019369,0.00839398,0.584804,0.0064706,1.666e-06,0.000507163,0.00695208
57,11,0.019369,0.00839398,0.021739,0.0020231,0.40548,0.00679742,5.55333e-07,0.0023052,0.00351102
2,57,0.021739,0.0020231,0.0349261,-0.00660795,0.32183,0.0157605,2.77667e-07,0.0134682,0.0051283
56,57,0.021739,0.0020231,0.0194904,-0.00534132,0.32183,0.00770005,2.77667e-07,0.00658008,0.00250551
47,11,0.019369,0.00839398,0.0235386,0.0112679,0.510873,0.00506414,1.11067e-06,0.000681548,0.00415223
27,47,0.0235386,0.0112679,0.0367808,0.0139906,0.464159,0.0135192,8.33e-07,0.00267009,0.00915024
10,27,0.0367808,0.0139906,0.0440226,0.0236756,0.32183,0.0120931,2.77667e-07,0.0103342,0.00393496
31,27,0.0367808,0.0139906,0.0432775,0.00949617,0.40548,0.00789981,5.55333e-07,0.00267905,0.00408043
26,31,0.0432775,0.00949617,0.0486457,0.00922087,0.32183,0.0053753,2.77667e-07,0.00459347,0.00174906
30,31,0.0432775,0.00949617,0.0483555,-0.00949,0.32183,0.0196535,2.77667e-07,0.0167949,0.00639503
46,47,0.0235386,0.0112679,0.0239509,0.0200914,0.32183,0.00883313,2.77667e-07,0.00754835,0.0028742
45,15,0.00756015,0.0354734,0.0156187,0.037943,0.40548,0.0084285,5.55333e-07,0.00285835,0.00435351
14,45,0.0156187,0.037943,0.0244602,0.0344426,0.32183,0.00950913,2.77667e-07,0.00812603,0.00309416
44,45,0.0156187,0.037943,0.0203388,0.0445644,0.32183,0.0081315,2.77667e-07,0.00694878,0.0026459
25,17,0,0.05,-0.00694903,0.0428788,0.40548,0.0099499,5.55333e-07,0.0033743,0.00513935
16,25,-0.00694903,0.0428788,-0.0215575,0.0413861,0.32183,0.0146845,2.77667e-07,0.0125486,0.00477817
24,25,-0.00694903,0.0428788,-0.00879178,0.0320052,0.32183,0.0110286,2.77667e-07,0.0094245,0.00358858
